Type,Days_for_shipping_real,Days_for_shipment_scheduled,Benefit_per_order,Sales_per_customer,Delivery_Status,Late_delivery_risk,Category_Id,Category_Name,Customer_City,Customer_Country,Customer_Fname,Customer_Id,Customer_Lname,Customer_Password,Customer_Segment,Customer_State,Customer_Street,Customer_Zipcode,Department_Id,Department_Name,Latitude,Longitude,Market,Order_City,Order_Country,Order_Customer_Id,order_date_DateOrders,Order_Id,Order_Item_Cardprod_Id,Order_Item_Discount,Order_Item_Discount_Rate,Order_Item_Id,Order_Item_Product_Price,Order_Item_Profit_Ratio,Order_Item_Quantity,Sales,Order_Item_Total,Order_Profit_Per_Order,Order_Region,Order_State,Order_Status,Order_Zipcode,Product_Card_Id,Product_Category_Id,Product_Description,Product_Image,Product_Name,Product_Price,Product_Status,shipping_date_DateOrders,Shipping_Mode
DEBIT,5,4,-2.0999999046325684,149.96000671386719,Late delivery,1,29,Shop By Sport,Crystal Lake,EE. UU.,Sara,1714,Smith,XXXXXXXXX,Corporate,IL,7601 Colonial Barn Terrace,60014,5,Golf,42.22454833984375,-88.331856,LATAM,Valencia,Venezuela,1714,2015-01-12 22:34:00.0000000,819,627,49.990001678466797,0.25,2039,39.990001678466797,-9.9999997764825821E-3,5,199.94999694824219,149.96000671386719,-2.0999999046325684,South America,Carabobo,COMPLETE,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.990001678466797,0,2015-01-17 22:34:00.0000000,Standard Class
CASH,2,1,28.489999771118164,75.980003356933594,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,Mary,12008,Mcguire,XXXXXXXXX,Corporate,PR,2966 Old Pathway,725,5,Golf,18.28828239440918,-66.370537,Pacific Asia,Port Moresby,Papúa Nueva Guinea,12008,2015-12-15 04:25:00.0000000,23853,627,4,0.05000000074505806,59707,39.990001678466797,0.37999999523162842,2,79.980003356933594,75.980003356933594,28.489999771118164,Oceania,Capital Nacional,CLOSED,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.990001678466797,0,2015-12-17 04:25:00.0000000,First Class
PAYMENT,4,4,36.369998931884766,290.98001098632813,Shipping on time,0,43,Camping & Hiking,Caguas,Puerto Rico,Larry,1780,Sharp,XXXXXXXXX,Home Office,PR,5953 Lost Plaza,725,7,Fan Shop,18.209615707397461,-66.37059,LATAM,Manzanillo,Cuba,1780,2017-04-24 19:08:00.0000000,57873,957,9,2.9999999329447746E-2,144799,299.98001098632813,0.12999999523162842,1,299.98001098632813,290.98001098632813,36.369998931884766,Caribbean,Granma,PENDING_PAYMENT,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.98001098632813,0,2017-04-28 19:08:00.0000000,Standard Class
PAYMENT,6,4,132.47000122070313,287.98001098632813,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,Mary,9068,Smith,XXXXXXXXX,Home Office,PR,9660 Dewy Leaf Freeway,725,7,Fan Shop,18.254623413085938,-66.370552,LATAM,Mexico City,México,9068,2017-02-24 02:55:00.0000000,53785,957,12,3.9999999105930328E-2,134466,299.98001098632813,0.46000000834465027,1,299.98001098632813,287.98001098632813,132.47000122070313,Central America,Distrito Federal,PENDING_PAYMENT,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.98001098632813,0,2017-03-02 02:55:00.0000000,Standard Class
DEBIT,6,2,212.63999938964844,443,Late delivery,1,62,Cameras ,Caguas,Puerto Rico,Madonna,13363,Ingram,XXXXXXXXX,Consumer,PR,9079 Dewy Deer Harbour,725,10,Technology,18.215242385864258,-66.037056,Europe,Halle,Alemania,13363,2017-10-16 01:12:00.0000000,69810,1349,9.0399999618530273,1.9999999552965164E-2,173125,452.04000854492188,0.47999998927116394,1,452.04000854492188,443,212.63999938964844,Western Europe,Sajonia-Anhalt,COMPLETE,,1349,62,,http://images.acmesports.sports/Web+Camera,Web Camera,452.04000854492188,0,2017-10-22 01:12:00.0000000,Second Class
CASH,2,1,49.709999084472656,189,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,Mary,6987,Phillips,XXXXXXXXX,Corporate,PR,6188 Foggy Beacon Via,725,5,Golf,18.227115631103516,-66.370598,USCA,Columbus,Estados Unidos,6987,2016-05-11 11:55:00.0000000,34013,502,11,5.9999998658895493E-2,84881,50,0.25999999046325684,4,200,189,49.709999084472656,South of  USA ,Georgia,CLOSED,31907,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,2016-05-13 11:55:00.0000000,First Class
PAYMENT,4,4,27.360000610351563,56.990001678466797,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,Mary,5890,Baldwin,XXXXXXXXX,Home Office,PR,3360 Umber Bend,725,4,Apparel,18.291118621826172,-66.370537,Pacific Asia,Astaná,Kazajistán,5890,2016-09-06 05:26:00.0000000,42078,365,3,0.05000000074505806,105044,59.990001678466797,0.47999998927116394,1,59.990001678466797,56.990001678466797,27.360000610351563,Central Asia,Astaná,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.990001678466797,0,2016-09-10 05:26:00.0000000,Standard Class
TRANSFER,6,4,-320,200,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,Dorothy,4611,Smith,XXXXXXXXX,Consumer,PR,3926 Stony Gardens,725,5,Golf,18.242397308349609,-66.370583,USCA,Tucson,Estados Unidos,4611,2016-06-21 18:20:00.0000000,36840,502,50,0.20000000298023224,91935,50,-1.6000000238418579,5,250,200,-320,West of USA ,Arizona,PENDING,85705,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,2016-06-27 18:20:00.0000000,Standard Class
TRANSFER,4,4,68.449996948242188,419.95999145507813,Shipping on time,0,9,Cardio Equipment,Caguas,Puerto Rico,Robert,275,Smith,XXXXXXXXX,Consumer,PR,9598 Iron Park,725,3,Footwear,18.223804473876953,-66.047218,USCA,Newport News,Estados Unidos,275,2016-06-13 20:27:00.0000000,36298,191,79.989997863769531,0.15999999642372131,90634,99.989997863769531,0.15999999642372131,5,499.95001220703125,419.95999145507813,68.449996948242188,South of  USA ,Virginia,PROCESSING,23602,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.989997863769531,0,2016-06-17 20:27:00.0000000,Standard Class
DEBIT,6,2,176.38999938964844,359.98001098632813,Late delivery,1,45,Fishing,Caguas,Puerto Rico,Mary,6365,Smith,XXXXXXXXX,Consumer,PR,100 Jagged Cloud Pathway,725,7,Fan Shop,18.246923446655273,-66.370575,Europe,Estocolmo,Suecia,6365,2015-09-17 23:17:00.0000000,17810,1004,40,0.10000000149011612,44492,399.98001098632813,0.49000000953674316,1,399.98001098632813,359.98001098632813,176.38999938964844,Northern Europe,Estocolmo,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.98001098632813,0,2015-09-23 23:17:00.0000000,Second Class
TRANSFER,6,4,-0.64999997615814209,50,Late delivery,1,7,Hockey,Oceanside,EE. UU.,Bobby,4742,Mcknight,XXXXXXXXX,Consumer,CA,1440 Wishing Point,92057,2,Fitness,33.225486755371094,-117.30707,Europe,Kaunas,Lituania,4742,2017-01-12 01:24:00.0000000,50835,134,0,0,127048,25,-9.9999997764825821E-3,2,50,50,-0.64999997615814209,Northern Europe,Kaunas,PROCESSING,,134,7,,http://images.acmesports.sports/Nike+Women%27s+Legend+V-Neck+T-Shirt,Nike Women's Legend V-Neck T-Shirt,25,0,2017-01-18 01:24:00.0000000,Standard Class
DEBIT,5,4,3.7300000190734863,186.71000671386719,Late delivery,1,13,Electronics,San Diego,EE. UU.,Cheryl,6034,Smith,XXXXXXXXX,Consumer,CA,4291 Dewy Hickory Ramp,92114,3,Footwear,32.751480102539063,-117.19344,LATAM,San Nicolás de los Arroyos,Argentina,6034,2017-03-13 13:14:00.0000000,54979,278,38.240001678466797,0.17000000178813934,137501,44.990001678466797,1.9999999552965164E-2,5,224.94999694824219,186.71000671386719,3.7300000190734863,South America,Buenos Aires (provincia),COMPLETE,,278,13,,http://images.acmesports.sports/Under+Armour+Men%27s+Compression+EV+SL+Slide,Under Armour Men's Compression EV SL Slide,44.990001678466797,0,2017-03-18 13:14:00.0000000,Standard Class
DEBIT,3,4,95.870002746582031,294.98001098632813,Advance shipping,0,73,Sporting Goods,Caguas,Puerto Rico,Sopoline,19380,Hood,XXXXXXXXX,Consumer,PR,4776 Pleasant Pioneer Cape,725,2,Fitness,18.279840469360352,-66.037048,Pacific Asia,Brisbane,Australia,19380,2018-01-11 21:13:00.0000000,75827,1360,32.779998779296875,0.10000000149011612,179142,327.75,0.33000001311302185,1,327.75,294.98001098632813,95.870002746582031,Oceania,Queensland,COMPLETE,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,2018-01-14 21:13:00.0000000,Standard Class
DEBIT,5,4,-180.17999267578125,245.80999755859375,Late delivery,1,73,Sporting Goods,Caguas,Puerto Rico,Taylor,19372,Aguilar,XXXXXXXXX,Home Office,PR,1982 Burning Forest,725,2,Fitness,18.253608703613281,-66.037064,Pacific Asia,Nakhon Ratchasima,Tailandia,19372,2018-01-11 18:25:00.0000000,75819,1360,81.94000244140625,0.25,179134,327.75,-0.73000001907348633,1,327.75,245.80999755859375,-180.17999267578125,Southeast Asia,Nakhon Ratchasima,COMPLETE,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,2018-01-16 18:25:00.0000000,Standard Class
TRANSFER,5,4,35.340000152587891,114,Late delivery,1,9,Cardio Equipment,Milwaukee,EE. UU.,Ashley,4839,Smith,XXXXXXXXX,Consumer,WI,2027 Thunder Creek Thicket,53215,3,Footwear,43.017604827880859,-87.954605,Europe,Opole,Polonia,4839,2016-11-19 23:33:00.0000000,47199,172,6,0.05000000074505806,117975,30,0.31000000238418579,4,120,114,35.340000152587891,Eastern Europe,Opole,PROCESSING,,172,9,,http://images.acmesports.sports/Nike+Women%27s+Tempo+Shorts,Nike Women's Tempo Shorts,30,0,2016-11-24 23:33:00.0000000,Standard Class
DEBIT,3,4,97.980003356933594,195.94999694824219,Advance shipping,0,29,Shop By Sport,Washington,EE. UU.,Mary,1049,Smith,XXXXXXXXX,Consumer,DC,577 Old Branch Jetty,20009,5,Golf,38.885627746582031,-77.011719,LATAM,Juárez,México,1049,2015-01-11 14:21:00.0000000,727,627,4,1.9999999552965164E-2,1789,39.990001678466797,0.5,5,199.94999694824219,195.94999694824219,97.980003356933594,Central America,Chihuahua,COMPLETE,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.990001678466797,0,2015-01-14 14:21:00.0000000,Standard Class
DEBIT,3,2,29.100000381469727,59.389999389648438,Late delivery,1,17,Cleats,Caguas,Puerto Rico,Diane,10793,Smith,XXXXXXXXX,Consumer,PR,1438 Honey Bay,725,4,Apparel,18.294363021850586,-66.370522,LATAM,Villa Nueva,Guatemala,10793,2017-04-05 14:05:00.0000000,56557,365,0.60000002384185791,9.9999997764825821E-3,141465,59.990001678466797,0.49000000953674316,1,59.990001678466797,59.389999389648438,29.100000381469727,Central America,Guatemala,ON_HOLD,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.990001678466797,0,2017-04-08 14:05:00.0000000,Second Class
DEBIT,2,4,131.1199951171875,278.98001098632813,Advance shipping,0,43,Camping & Hiking,Westminster,EE. UU.,Mary,11924,Ramos,XXXXXXXXX,Corporate,CA,4463 Cotton Quail Forest,92683,7,Fan Shop,33.758209228515625,-118.00191,Pacific Asia,Xinzhou,China,11924,2016-03-10 04:59:00.0000000,29746,957,21,7.0000000298023224E-2,74424,299.98001098632813,0.4699999988079071,1,299.98001098632813,278.98001098632813,131.1199951171875,Eastern Asia,Hubei,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.98001098632813,0,2016-03-12 04:59:00.0000000,Standard Class
PAYMENT,6,4,14.699999809265137,110.48999786376953,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,Paul,6106,Moore,XXXXXXXXX,Home Office,PR,6640 Golden Avenue,725,4,Apparel,18.262998580932617,-66.370605,LATAM,Culiacán,México,6106,2015-03-20 07:14:00.0000000,5365,403,19.5,0.15000000596046448,13392,129.99000549316406,0.12999999523162842,1,129.99000549316406,110.48999786376953,14.699999809265137,Central America,Sinaloa,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.99000549316406,0,2015-03-26 07:14:00.0000000,Standard Class
PAYMENT,4,4,-172.6300048828125,107.88999938964844,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,Mary,12037,Mccann,XXXXXXXXX,Home Office,PR,7640 Honey Apple Route,725,4,Apparel,18.22578239440918,-66.37059,LATAM,Santo Domingo,República Dominicana,12037,2015-01-10 00:09:00.0000000,618,403,22.100000381469727,0.17000000178813934,1510,129.99000549316406,-1.6000000238418579,1,129.99000549316406,107.88999938964844,-172.6300048828125,Caribbean,Santo Domingo,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.99000549316406,0,2015-01-14 00:09:00.0000000,Standard Class
PAYMENT,2,4,70.550003051757813,201.57000732421875,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,Ronald,11121,Oliver,XXXXXXXXX,Home Office,PR,6292 Clear Butterfly Turnabout,725,4,Apparel,18.266427993774414,-66.370506,USCA,Milwaukee,Estados Unidos,11121,2016-06-17 21:51:00.0000000,36576,365,38.389999389648438,0.15999999642372131,91301,59.990001678466797,0.34999999403953552,4,239.96000671386719,201.57000732421875,70.550003051757813,US Center ,Wisconsin,PENDING_PAYMENT,53209,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.990001678466797,0,2016-06-19 21:51:00.0000000,Standard Class
PAYMENT,2,4,7.9499998092651367,70.379997253417969,Advance shipping,0,29,Shop By Sport,Caguas,Puerto Rico,Christina,1934,James,XXXXXXXXX,Home Office,PR,6728 Wishing Parkway,725,5,Golf,18.246149063110352,-66.370514,LATAM,Mexico City,México,1934,2015-03-03 00:26:00.0000000,4181,627,9.6000003814697266,0.11999999731779099,10439,39.990001678466797,0.10999999940395355,2,79.980003356933594,70.379997253417969,7.9499998092651367,Central America,Distrito Federal,PENDING_PAYMENT,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.990001678466797,0,2015-03-05 00:26:00.0000000,Standard Class
CASH,5,4,70.94000244140625,209.88999938964844,Late delivery,1,65,Consumer Electronics,Caguas,Puerto Rico,Mariam,18267,Buchanan,XXXXXXXXX,Corporate,PR,8842 Crystal Horse Green,725,10,Technology,18.278253555297852,-66.037056,Pacific Asia,Daqing,China,18267,2017-12-26 15:17:00.0000000,74714,1352,42.990001678466797,0.17000000178813934,178029,252.8800048828125,0.34000000357627869,1,252.8800048828125,209.88999938964844,70.94000244140625,Eastern Asia,Heilongjiang,CLOSED,,1352,65,,http://images.acmesports.sports/Industrial+consumer+electronics,Industrial consumer electronics,252.8800048828125,0,2017-12-31 15:17:00.0000000,Standard Class
TRANSFER,6,4,34.450000762939453,156.57000732421875,Late delivery,1,17,Cleats,Oceanside,EE. UU.,Johnny,6967,Rodriguez,XXXXXXXXX,Corporate,CA,8205 Silver Treasure Loop,92054,4,Apparel,34.016647338867188,-117.70352,Africa,Keren,Eritrea,6967,2016-12-27 10:32:00.0000000,49765,365,23.399999618530273,0.12999999523162842,124397,59.990001678466797,0.2199999988079071,3,179.97000122070313,156.57000732421875,34.450000762939453,East Africa,Anseba,PROCESSING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.990001678466797,0,2017-01-02 10:32:00.0000000,Standard Class
TRANSFER,4,4,45.740001678466797,126,Shipping on time,0,24,Women's Apparel,New York,EE. UU.,Mary,2709,Smith,XXXXXXXXX,Corporate,NY,4575 Middle Crescent,10128,5,Golf,40.780220031738281,-73.950439,Africa,Harare,Zimbabue,2709,2016-12-01 22:29:00.0000000,48018,502,24,0.15999999642372131,120074,50,0.36000001430511475,3,150,126,45.740001678466797,East Africa,Harare,PROCESSING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,2016-12-05 22:29:00.0000000,Standard Class
DEBIT,2,2,-24,79.989997863769531,Shipping on time,0,9,Cardio Equipment,Caguas,Puerto Rico,Maria,2461,Smith,XXXXXXXXX,Consumer,PR,6936 Heather Moor,725,3,Footwear,18.218406677246094,-66.370613,USCA,Seattle,Estados Unidos,2461,2016-06-02 10:29:00.0000000,35516,191,20,0.20000000298023224,88702,99.989997863769531,-0.30000001192092896,1,99.989997863769531,79.989997863769531,-24,West of USA ,Washington,COMPLETE,98103,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.989997863769531,0,2016-06-04 10:29:00.0000000,Second Class
DEBIT,3,4,8.3100004196166992,50.990001678466797,Advance shipping,0,17,Cleats,Watsonville,EE. UU.,Jacob,10290,Hinton,XXXXXXXXX,Corporate,CA,4388 Burning Goose Ridge,95076,4,Apparel,37.013660430908203,-121.65032,USCA,Green Bay,Estados Unidos,10290,2016-04-09 17:34:00.0000000,31837,365,9,0.15000000596046448,79549,59.990001678466797,0.15999999642372131,1,59.990001678466797,50.990001678466797,8.3100004196166992,US Center ,Wisconsin,COMPLETE,54302,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.990001678466797,0,2016-04-12 17:34:00.0000000,Standard Class
PAYMENT,4,4,74.870002746582031,287.97000122070313,Shipping on time,0,9,Cardio Equipment,Caguas,Puerto Rico,Mary,10492,Smith,XXXXXXXXX,Home Office,PR,866 Burning Street,725,3,Footwear,18.295978546142578,-66.370552,LATAM,San Juan,Argentina,10492,2017-02-19 13:37:00.0000000,53473,191,12,3.9999999105930328E-2,133615,99.989997863769531,0.25999999046325684,3,299.97000122070313,287.97000122070313,74.870002746582031,South America,San Juan,PENDING_PAYMENT,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.989997863769531,0,2017-02-23 13:37:00.0000000,Standard Class
DEBIT,4,2,45.630001068115234,135,Late delivery,1,24,Women's Apparel,Humacao,Puerto Rico,Mary,11124,Bowman,XXXXXXXXX,Consumer,PR,151 Red Deer Landing,791,5,Golf,18.150150299072266,-65.825951,Pacific Asia,Yakarta,Indonesia,11124,2016-01-14 21:53:00.0000000,25958,502,15,0.10000000149011612,64977,50,0.34000000357627869,3,150,135,45.630001068115234,Southeast Asia,Yakarta,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,2016-01-18 21:53:00.0000000,Second Class
DEBIT,4,2,24.229999542236328,127.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,Scott,2374,Rosario,XXXXXXXXX,Consumer,PR,5514 Fallen Round,725,5,Golf,18.252202987670898,-66.37059,USCA,Austin,Estados Unidos,2374,2016-04-23 18:15:00.0000000,32798,502,22.5,0.15000000596046448,82043,50,0.18999999761581421,3,150,127.5,24.229999542236328,US Center ,Texas,COMPLETE,78745,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,2016-04-27 18:15:00.0000000,Second Class
DEBIT,6,2,5.570000171661377,39.819999694824219,Late delivery,1,41,Trade-In,Caguas,Puerto Rico,Mary,7227,Hernandez,XXXXXXXXX,Consumer,PR,3692 Cotton Horse Common,725,6,Outdoors,18.24708366394043,-66.370537,USCA,Providence,Estados Unidos,7227,2016-07-05 06:24:00.0000000,37765,926,8.1499996185302734,0.17000000178813934,94244,15.989999771118164,0.14000000059604645,3,47.970001220703125,39.819999694824219,5.570000171661377,East of USA,Rhode Island,COMPLETE,2908,926,41,,http://images.acmesports.sports/Glove+It+Imperial+Golf+Towel,Glove It Imperial Golf Towel,15.989999771118164,0,2016-07-11 06:24:00.0000000,Second Class
PAYMENT,2,4,49.580001831054688,170.97000122070313,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,Betty,2381,Smith,XXXXXXXXX,Home Office,PR,3656 Silver Cider Byway,725,4,Apparel,18.263275146484375,-66.370537,Pacific Asia,Matsubara,Japón,2381,2016-01-05 12:58:00.0000000,25316,365,9,0.05000000074505806,63418,59.990001678466797,0.28999999165534973,3,179.97000122070313,170.97000122070313,49.580001831054688,Eastern Asia,Oita,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.990001678466797,0,2016-01-07 12:58:00.0000000,Standard Class
DEBIT,4,2,25.860000610351563,76.5,Late delivery,1,26,Girls' Apparel,Caguas,Puerto Rico,Jessica,5236,Roberts,XXXXXXXXX,Consumer,PR,1381 Tawny Trace,725,5,Golf,18.204801559448242,-66.370575,Africa,Kisumu,Kenia,5236,2016-08-30 00:01:00.0000000,41583,564,13.5,0.15000000596046448,103798,30,0.34000000357627869,3,90,76.5,25.860000610351563,East Africa,Nyanza,COMPLETE,,564,26,,http://images.acmesports.sports/Nike+Men%27s+Deutschland+Weltmeister+Winners+Black+T-Shirt,Nike Men's Deutschland Weltmeister Winners Bl,30,0,2016-09-03 00:01:00.0000000,Second Class
DEBIT,2,4,39.840000152587891,83,Advance shipping,0,24,Women's Apparel,Elyria,EE. UU.,Mary,8977,Rivera,XXXXXXXXX,Corporate,OH,1327 Pleasant Berry Park,44035,5,Golf,41.361259460449219,-82.110123,LATAM,El Progreso,Honduras,8977,2015-01-09 18:12:00.0000000,601,502,17,0.17000000178813934,1473,50,0.47999998927116394,2,100,83,39.840000152587891,Central America,Yoro,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,2015-01-11 18:12:00.0000000,Standard Class
DEBIT,4,4,-47.990001678466797,59.990001678466797,Shipping on time,0,29,Shop By Sport,San Bernardino,EE. UU.,Carl,2386,Mayo,XXXXXXXXX,Corporate,CA,1626 Grand Heights,92404,5,Golf,34.07757568359375,-117.20789,LATAM,Hidalgo,México,2386,2015-02-22 10:26:00.0000000,3593,627,20,0.25,8932,39.990001678466797,-0.80000001192092896,2,79.980003356933594,59.990001678466797,-47.990001678466797,Central America,Michoacán,COMPLETE,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.990001678466797,0,2015-02-26 10:26:00.0000000,Standard Class
